일자,시가,저가,고가,종가,거래량
2016-07-13,760000,748000,768000,758000,155150
2016-07-14,751000,734000,754000,734000,165410
2016-07-15,750000,706000,753000,716000,306084
2016-07-18,717000,706000,718000,712000,150928
2016-07-19,718000,707000,721000,718000,110798
2016-07-20,715000,691000,717000,695000,201850
2016-07-21,698000,697000,706000,704000,108311
2016-07-22,706000,704000,712000,705000,90330
2016-07-25,708000,708000,714000,710000,51417
2016-07-26,711000,702000,714000,710000,57867
2016-07-27,710000,710000,718000,712000,58607
2016-07-28,717000,707000,719000,710000,98214
2016-07-29,710000,708000,717000,710000,106351
2016-08-01,711000,678000,713000,701000,145886
2016-08-02,701000,699000,715000,713000,48938
2016-08-03,710000,702000,713000,705000,49681
2016-08-04,713000,701000,714000,707000,51248
2016-08-05,711000,705000,725000,723000,55159
2016-08-08,728000,727000,749000,749000,116945
2016-08-09,754000,750000,757000,755000,168810
2016-08-10,765000,759000,776000,775000,160412
2016-08-11,779000,769000,779000,778000,76227
2016-08-12,777000,777000,784000,782000,51184
2016-08-16,784000,783000,798000,790000,112935
2016-08-17,775000,775000,792000,790000,69851
2016-08-18,792000,790000,801000,801000,92495
2016-08-19,807000,798000,811000,805000,137384
2016-08-22,800000,793000,803000,795000,80005
2016-08-23,801000,795000,808000,806000,69435
2016-08-24,807000,800000,814000,812000,71904
2016-08-25,812000,802000,812000,804000,96952
2016-08-26,796000,796000,809000,805000,75008
2016-08-29,806000,800000,819000,810000,84039
2016-08-30,811000,805000,821000,821000,70624
2016-08-31,843000,827000,850000,845000,158267
2016-09-01,845000,819000,847000,829000,90304
2016-09-02,833000,822000,835000,831000,65593
2016-09-05,842000,842000,855000,850000,51800
2016-09-06,858000,833000,875000,843000,120907
2016-09-07,843000,838000,874000,872000,87219
2016-09-08,869000,851000,872000,869000,78393
2016-09-09,852000,841000,860000,847000,83335
2016-09-12,835000,831000,843000,840000,69512
2016-09-13,850000,833000,851000,841000,69669
2016-09-19,853000,845000,870000,856000,117354
2016-09-20,858000,835000,867000,836000,109454
2016-09-21,836000,836000,864000,855000,108756
2016-09-22,867000,855000,874000,873000,112398
2016-09-23,882000,861000,882000,878000,74094
2016-09-26,879000,869000,884000,876000,42051
2016-09-27,876000,866000,890000,884000,80703
2016-09-28,886000,884000,895000,887000,54783
2016-09-29,890000,887000,903000,900000,77187
2016-09-30,886000,859000,888000,883000,172513
2016-10-04,883000,850000,884000,858000,109200
2016-10-05,853000,851000,875000,867000,66523
2016-10-06,869000,852000,874000,861000,54843
2016-10-07,860000,834000,861000,843000,75928
2016-10-10,853000,848000,880000,872000,69249
2016-10-11,888000,853000,894000,862000,70122
2016-10-12,870000,862000,880000,864000,64084
2016-10-13,859000,827000,863000,827000,96099
2016-10-14,831000,831000,849000,844000,56239
2016-10-17,842000,833000,857000,851000,77721
2016-10-18,854000,838000,858000,846000,81061
2016-10-19,841000,823000,845000,829000,85601
2016-10-20,830000,826000,845000,844000,116179
2016-10-21,838000,829000,840000,831000,60552
2016-10-24,826000,826000,836000,833000,135275
2016-10-25,825000,825000,843000,837000,86741
2016-10-26,827000,827000,852000,848000,71085
2016-10-27,863000,853000,883000,859000,178398
2016-10-28,871000,855000,876000,860000,80422
2016-10-31,858000,847000,866000,857000,66212
2016-11-01,860000,832000,860000,847000,224653
2016-11-02,849000,823000,850000,826000,85366
2016-11-03,826000,812000,826000,812000,68345
2016-11-04,808000,785000,810000,789000,102475
2016-11-07,798000,795000,829000,820000,99899
2016-11-08,829000,811000,838000,815000,62904
2016-11-09,826000,784000,827000,805000,124375
2016-11-10,816000,801000,819000,806000,82529
2016-11-11,781000,757000,790000,760000,214331
2016-11-14,760000,746000,779000,746000,139465
2016-11-15,746000,739000,762000,744000,133064
2016-11-16,751000,741000,759000,751000,154996
2016-11-17,748000,743000,755000,745000,99389
2016-11-18,760000,750000,773000,771000,144474
2016-11-21,771000,759000,799000,786000,147242
2016-11-22,788000,787000,813000,810000,105354
2016-11-23,795000,792000,809000,795000,75510
2016-11-24,789000,783000,805000,802000,70341
2016-11-25,810000,802000,817000,805000,124784
2016-11-28,802000,792000,815000,808000,76152
2016-11-29,802000,801000,815000,801000,56621
2016-11-30,802000,786000,810000,798000,168587
2016-12-01,790000,764000,798000,764000,103862
2016-12-02,777000,754000,777000,755000,79960
2016-12-05,749000,744000,769000,764000,82134
2016-12-06,774000,750000,778000,756000,98542
2016-12-07,757000,749000,762000,750000,52901
2016-12-08,756000,756000,804000,804000,134987
2016-12-09,804000,796000,814000,800000,82302
2016-12-12,804000,788000,808000,792000,60521
2016-12-13,794000,782000,795000,786000,60797
2016-12-14,793000,781000,796000,785000,52767
2016-12-15,785000,784000,794000,786000,83964
2016-12-16,797000,789000,806000,806000,100221
2016-12-19,801000,796000,806000,800000,47789
2016-12-20,800000,785000,802000,787000,65614
2016-12-21,795000,779000,797000,779000,44194
2016-12-22,779000,767000,786000,773000,78677
2016-12-23,771000,762000,777000,768000,53375
2016-12-26,766000,765000,773000,765000,20665
2016-12-27,766000,763000,773000,772000,31962
2016-12-28,785000,763000,785000,763000,57737
2016-12-29,758000,754000,777000,775000,56324
2017-01-02,778000,775000,787000,777000,30777
2017-01-03,777000,767000,777000,767000,51766
2017-01-04,775000,771000,810000,810000,120359
2017-01-05,810000,791000,810000,791000,68724
2017-01-06,791000,786000,801000,799000,50269
2017-01-09,791000,777000,799000,779000,76688
2017-01-10,787000,779000,793000,792000,47372
2017-01-11,786000,786000,802000,796000,48742
2017-01-12,799000,796000,815000,802000,56389
2017-01-13,802000,787000,805000,790000,68231
2017-01-16,792000,774000,801000,794000,55042
2017-01-17,787000,782000,797000,795000,50942
2017-01-18,800000,787000,800000,788000,55176
2017-01-19,787000,787000,806000,801000,67811
2017-01-20,797000,785000,798000,785000,73435
2017-01-23,778000,763000,779000,771000,90668
2017-01-24,771000,760000,771000,761000,106880
2017-01-25,763000,760000,768000,763000,119005
2017-01-26,751000,736000,763000,753000,274419
2017-01-31,750000,743000,767000,758000,127610
2017-02-01,761000,760000,774000,771000,92541
2017-02-02,776000,770000,780000,772000,121050
2017-02-03,770000,767000,776000,774000,142414
2017-02-06,781000,772000,781000,779000,127029
2017-02-07,778000,775000,802000,800000,135111
2017-02-08,799000,791000,799000,795000,77643
2017-02-09,788000,783000,796000,787000,102023
2017-02-10,795000,787000,795000,795000,67489
2017-02-13,800000,788000,803000,795000,59380
2017-02-14,785000,766000,790000,770000,119907
2017-02-15,769000,768000,777000,773000,66435
2017-02-16,770000,769000,777000,777000,73821
2017-02-17,773000,772000,785000,780000,104341
2017-02-20,773000,772000,784000,781000,75042
2017-02-21,778000,776000,793000,790000,115574
2017-02-22,788000,786000,800000,797000,107372
2017-02-23,805000,804000,815000,808000,96955
2017-02-24,803000,793000,807000,803000,77173
2017-02-27,800000,792000,807000,796000,33895
2017-02-28,794000,776000,800000,776000,97398
2017-03-02,799000,790000,819000,815000,150962
2017-03-03,816000,794000,839000,809000,98302
2017-03-06,810000,795000,817000,800000,57995
2017-03-07,800000,794000,806000,799000,48316
2017-03-08,798000,791000,807000,800000,56378
2017-03-09,801000,789000,806000,789000,75785
2017-03-10,789000,783000,802000,800000,48907
2017-03-13,800000,799000,833000,826000,83464
2017-03-14,827000,811000,833000,815000,94487
2017-03-15,817000,810000,826000,820000,40787
2017-03-16,834000,817000,835000,819000,53315
2017-03-17,825000,819000,833000,827000,59069
2017-03-20,830000,810000,830000,818000,59293
2017-03-21,828000,825000,872000,871000,150195
2017-03-22,870000,846000,871000,849000,79212
2017-03-23,860000,851000,872000,864000,80062
2017-03-24,864000,864000,880000,872000,55786
2017-03-27,865000,865000,892000,885000,60459
2017-03-28,885000,851000,886000,853000,82475
2017-03-29,859000,854000,865000,864000,58716
2017-03-30,865000,856000,874000,861000,57075
2017-03-31,861000,854000,870000,855000,50026
2017-04-03,855000,843000,878000,873000,54884
2017-04-04,868000,846000,869000,850000,59594
2017-04-05,857000,835000,859000,843000,99674
2017-04-06,838000,826000,840000,840000,72103
2017-04-07,837000,825000,842000,828000,57671
2017-04-10,823000,811000,828000,818000,71406
2017-04-11,810000,767000,811000,770000,263066
2017-04-12,773000,757000,777000,768000,205449
2017-04-13,773000,770000,803000,802000,173040
2017-04-14,798000,786000,811000,787000,59789
2017-04-17,780000,773000,793000,785000,55583
2017-04-18,791000,777000,791000,778000,54222
2017-04-19,778000,777000,785000,777000,82834
2017-04-20,785000,781000,800000,796000,98297
2017-04-21,801000,796000,813000,813000,85913
2017-04-24,811000,805000,813000,810000,86866
2017-04-25,815000,803000,815000,815000,151351
2017-04-26,815000,804000,816000,807000,161105
2017-04-27,796000,785000,800000,791000,169134
2017-04-28,791000,791000,803000,800000,112573
2017-05-02,800000,790000,807000,801000,108742
2017-05-04,806000,803000,823000,823000,88182
2017-05-08,823000,815000,845000,845000,133891
2017-05-10,859000,823000,878000,824000,141076
2017-05-11,841000,837000,866000,866000,174898
2017-05-12,864000,842000,865000,848000,76597
2017-05-15,853000,834000,854000,839000,47526
2017-05-16,839000,830000,850000,839000,54957
2017-05-17,835000,829000,838000,832000,73344
2017-05-18,829000,817000,832000,824000,58999
2017-05-19,822000,822000,833000,832000,125157
2017-05-22,848000,834000,848000,847000,70139
2017-05-23,846000,838000,850000,842000,74596
2017-05-24,850000,842000,855000,852000,91609
2017-05-25,855000,848000,858000,852000,66807
2017-05-26,860000,854000,863000,855000,61658
2017-05-29,860000,852000,864000,856000,45405
2017-05-30,856000,845000,859000,852000,67161
2017-05-31,849000,843000,864000,845000,95528
2017-06-01,850000,842000,860000,842000,55107
2017-06-02,843000,843000,864000,864000,68640
2017-06-05,854000,854000,887000,876000,104348
2017-06-07,876000,871000,888000,876000,84108
2017-06-08,885000,877000,893000,890000,105056
2017-06-09,895000,894000,975000,960000,183462
2017-06-12,926000,895000,933000,895000,198383
2017-06-13,895000,891000,919000,895000,112622
2017-06-14,898000,875000,914000,883000,133198
2017-06-15,880000,879000,896000,885000,76874
2017-06-16,889000,873000,892000,892000,96765
2017-06-19,887000,876000,898000,878000,63532
2017-06-20,892000,864000,893000,866000,83933
2017-06-21,857000,832000,881000,880000,97753
2017-06-22,878000,871000,888000,880000,59325
2017-06-23,884000,875000,896000,887000,61621
2017-06-26,891000,881000,903000,888000,58948
2017-06-27,890000,866000,902000,869000,686346
2017-06-28,858000,851000,865000,861000,101311
2017-06-29,864000,851000,868000,853000,72186
2017-06-30,845000,835000,850000,838000,111979
2017-07-03,844000,833000,850000,844000,64145
2017-07-04,840000,837000,847000,840000,44926
2017-07-05,837000,831000,840000,835000,65120
2017-07-06,834000,818000,835000,825000,108236
2017-07-07,825000,822000,841000,838000,93149
2017-07-10,829000,813000,834000,813000,94323
2017-07-11,813000,813000,835000,830000,82714
2017-07-12,831000,815000,839000,821000,70912
2017-07-13,817000,817000,837000,830000,91884
2017-07-14,829000,826000,839000,839000,98662
2017-07-17,840000,835000,844000,839000,84952
2017-07-18,841000,826000,844000,830000,63292
2017-07-19,831000,830000,842000,835000,69438
2017-07-20,833000,827000,842000,835000,63638
2017-07-21,832000,832000,840000,839000,60799
2017-07-24,837000,821000,838000,833000,68561
2017-07-25,834000,824000,838000,837000,65990
2017-07-26,840000,819000,841000,825000,82343
2017-07-27,820000,819000,829000,825000,70479
2017-07-28,821000,799000,824000,799000,125875
2017-07-31,799000,786000,808000,803000,87685
2017-08-01,794000,790000,802000,796000,82928
2017-08-02,792000,791000,800000,795000,83691
2017-08-03,794000,775000,798000,778000,134930
2017-08-04,779000,776000,785000,776000,67353
2017-08-07,777000,768000,803000,796000,148923
2017-08-08,801000,800000,816000,810000,104049
2017-08-09,798000,797000,807000,798000,51973
2017-08-10,794000,791000,802000,794000,73502
2017-08-11,781000,780000,798000,795000,53942
2017-08-14,807000,776000,807000,779000,79397
2017-08-16,780000,779000,790000,787000,69817
2017-08-17,781000,776000,786000,777000,73408
2017-08-18,773000,773000,785000,784000,52621
2017-08-21,784000,775000,785000,781000,40484
2017-08-22,781000,763000,781000,767000,229898
2017-08-23,772000,770000,781000,773000,97015
2017-08-24,770000,766000,774000,771000,116996
2017-08-25,771000,771000,787000,780000,82607
2017-08-28,781000,779000,793000,783000,109037
2017-08-29,779000,767000,780000,778000,105691
2017-08-30,778000,771000,783000,774000,112999
2017-08-31,769000,751000,770000,755000,198250
2017-09-01,757000,745000,761000,746000,146540
2017-09-04,724000,724000,734000,726000,140477
2017-09-05,728000,727000,742000,736000,97577
2017-09-06,729000,725000,739000,737000,80239
2017-09-07,736000,730000,737000,730000,68175
2017-09-08,725000,724000,733000,727000,70880
2017-09-11,727000,717000,727000,720000,75517
2017-09-12,723000,718000,742000,735000,83031
2017-09-13,733000,725000,735000,729000,74276
2017-09-14,730000,729000,769000,765000,226589
2017-09-15,764000,752000,764000,760000,99262
2017-09-18,762000,761000,786000,781000,122896
2017-09-19,775000,764000,777000,770000,73974
2017-09-20,774000,767000,787000,783000,86367
2017-09-21,777000,760000,781000,763000,67757
2017-09-22,765000,755000,775000,764000,64961
2017-09-25,760000,749000,763000,754000,73864
2017-09-26,746000,736000,755000,753000,75843
2017-09-27,750000,734000,752000,734000,92054
2017-09-28,730000,730000,745000,733000,108761
2017-09-29,733000,733000,749000,745000,52799
2017-10-10,747000,744000,770000,756000,164559
2017-10-11,751000,746000,755000,751000,59229
2017-10-12,751000,751000,772000,768000,114527
2017-10-13,768000,758000,768000,762000,73043
2017-10-16,764000,759000,767000,762000,65306
2017-10-17,767000,764000,772000,768000,92894
2017-10-18,768000,768000,817000,815000,219631
2017-10-19,818000,805000,826000,811000,179233
2017-10-20,818000,792000,823000,801000,103091
2017-10-23,806000,793000,812000,799000,64870
2017-10-24,797000,795000,810000,801000,55457
2017-10-25,800000,795000,811000,804000,93258
2017-10-26,844000,830000,854000,840000,342341
2017-10-27,860000,860000,879000,879000,236645
2017-10-30,887000,870000,899000,876000,105718
2017-10-31,875000,868000,896000,894000,131019
2017-11-01,870000,853000,879000,860000,232078
2017-11-02,860000,855000,873000,856000,70554
2017-11-03,852000,850000,868000,863000,62974
2017-11-06,860000,855000,874000,861000,64415
2017-11-07,872000,850000,872000,860000,84428
2017-11-08,854000,842000,856000,849000,102691
2017-11-09,843000,824000,844000,825000,176602
2017-11-10,822000,807000,830000,814000,157249
2017-11-13,811000,807000,824000,819000,94173
2017-11-14,822000,802000,822000,805000,118432
2017-11-15,805000,792000,808000,805000,91183
2017-11-16,805000,798000,808000,802000,86510
2017-11-17,807000,802000,822000,805000,145275
2017-11-20,808000,796000,809000,801000,85893
2017-11-21,802000,798000,810000,808000,79682
2017-11-22,814000,798000,815000,801000,95432
2017-11-23,805000,794000,807000,801000,67619
2017-11-24,800000,797000,812000,810000,68255
2017-11-27,808000,788000,809000,795000,117386
2017-11-28,799000,796000,811000,807000,95372
2017-11-29,805000,802000,814000,812000,91818
2017-11-30,811000,800000,811000,800000,157332
2017-12-01,809000,801000,833000,831000,153285
2017-12-04,837000,828000,848000,839000,136027
2017-12-05,840000,831000,843000,833000,64004
2017-12-06,833000,824000,834000,826000,69199
2017-12-07,834000,829000,848000,837000,155000
2017-12-08,835000,821000,838000,830000,58893
2017-12-11,830000,820000,835000,826000,57600
2017-12-12,822000,822000,845000,828000,73019
2017-12-13,829000,824000,842000,841000,71600
2017-12-14,842000,835000,849000,835000,143097
2017-12-15,841000,837000,844000,844000,91136
2017-12-18,844000,840000,865000,860000,118097
2017-12-19,863000,850000,870000,855000,79667
2017-12-20,859000,849000,868000,849000,68341
2017-12-21,849000,834000,853000,842000,82697
2017-12-22,850000,843000,864000,862000,87458
2017-12-26,865000,859000,880000,874000,103805
2017-12-27,872000,866000,878000,877000,57356
2017-12-28,880000,860000,881000,870000,65370
