일자,시가,저가,고가,종가,거래량
2016-03-15,112600,110400,113000,111400,312098
2016-03-16,111400,108700,112500,109600,389061
2016-03-17,111300,110800,112500,112300,284988
2016-03-18,113100,111500,113400,112200,198312
2016-03-21,112200,107700,112200,109700,380718
2016-03-22,108300,106500,109600,109500,384549
2016-03-23,108500,106600,110000,106600,340552
2016-03-24,106600,106300,107600,107000,140530
2016-03-25,106500,102000,107000,102700,455121
2016-03-28,101700,100300,102800,100800,383688
2016-03-29,100800,99900,101900,100400,316286
2016-03-30,100400,99900,101800,100100,350996
2016-03-31,100400,98500,100500,99200,561169
2016-04-01,99600,99500,103500,101800,366275
2016-04-04,99300,98000,100400,99300,478190
2016-04-05,99300,96500,99600,96500,498991
2016-04-06,96800,96000,97500,96800,321259
2016-04-07,97000,97000,98700,98400,224112
2016-04-08,97500,96800,98800,98800,209609
2016-04-11,99500,97600,99800,97800,200950
2016-04-12,99100,99100,101900,100400,462246
2016-04-14,102800,100300,102800,100300,363868
2016-04-15,101100,100400,101900,101200,180592
2016-04-18,101400,100600,102500,102200,261253
2016-04-19,102100,101600,102600,102500,220187
2016-04-20,102000,102000,103800,103100,252591
2016-04-21,103500,101200,103700,101500,196377
2016-04-22,101500,99500,101500,99600,266347
2016-04-25,100400,100000,104300,104300,400201
2016-04-26,105600,101600,105700,101600,345534
2016-04-27,102500,101300,103000,102400,167047
2016-04-28,103500,100400,103500,100500,245294
2016-04-29,100000,99500,100500,100500,144488
2016-05-02,99500,99400,100300,99600,129817
2016-05-03,99600,99600,100700,99800,110400
2016-05-04,100100,99700,100700,100000,134988
2016-05-09,99700,99700,102300,101700,251804
2016-05-10,101900,99900,102200,100600,208613
2016-05-11,101500,100800,106300,105700,719902
2016-05-12,104300,104000,107900,106300,559362
2016-05-13,105700,103300,105900,103800,260861
2016-05-16,103100,102400,106200,105400,244587
2016-05-17,104500,104100,106200,105100,199833
2016-05-18,104100,103100,104900,104500,207110
2016-05-19,104600,99800,105300,100300,396406
2016-05-20,99900,98500,100500,99300,322346
2016-05-23,100200,100000,101700,100200,171336
2016-05-24,100200,99200,100700,99200,172022
2016-05-25,99400,99200,100500,99600,232780
2016-05-26,99700,98900,100300,99700,185523
2016-05-27,100400,99900,101200,100600,201380
2016-05-30,101600,101300,103500,102800,353802
2016-05-31,102800,102000,103500,102800,332493
2016-06-01,102900,98100,103000,98500,1011274
2016-06-02,99000,96300,99300,97500,556790
2016-06-03,97000,96900,98600,98000,321939
2016-06-07,97900,97100,98600,98200,278467
2016-06-08,97400,96900,98400,97000,330359
2016-06-09,97400,94400,97500,95200,870266
2016-06-10,95500,94600,96100,94900,394023
2016-06-13,94200,93500,94500,93800,262900
2016-06-14,93000,93000,95200,94100,282122
2016-06-15,93900,92800,94000,92800,248917
2016-06-16,93000,90900,93800,91200,347392
2016-06-17,91700,90700,92400,91300,253700
2016-06-20,91500,91500,94900,94900,301386
2016-06-21,95200,93600,95700,93800,184809
2016-06-22,93300,93300,94700,94200,139412
2016-06-23,93800,92900,94000,93200,186812
2016-06-24,94500,88300,94600,91200,713158
2016-06-27,88700,88700,91800,91600,322279
2016-06-28,91000,90900,92600,91200,277899
2016-06-29,92200,92200,93300,92200,237550
2016-06-30,93100,92700,93700,93100,163504
2016-07-01,93600,93500,95300,94700,280867
2016-07-04,95200,93700,95500,93800,190799
2016-07-05,93600,92900,94300,93300,187924
2016-07-06,93800,92600,94900,94700,271543
2016-07-07,94800,94700,95700,95000,194706
2016-07-08,94000,93400,94300,93700,224800
2016-07-11,94200,93600,95000,95000,184007
2016-07-12,95100,95000,95700,95500,248311
2016-07-13,96000,94200,96200,94500,229034
2016-07-14,95000,94000,95000,94800,149363
2016-07-15,95000,94300,95400,94300,197554
2016-07-18,94300,93100,94500,93200,198412
2016-07-19,93000,93000,93900,93500,131218
2016-07-20,93600,93300,94600,93500,129539
2016-07-21,94100,92700,94300,92700,183072
2016-07-22,92700,92700,94100,92700,188337
2016-07-25,93100,92100,93200,92200,176203
2016-07-26,92600,91400,92600,91500,223967
2016-07-27,91200,91100,92300,91200,192058
2016-07-28,91400,90700,92000,91600,220576
2016-07-29,91500,90900,91600,90900,236131
2016-08-01,91500,90600,91600,91000,234983
2016-08-02,91000,90800,91300,91000,122894
2016-08-03,90700,90600,94200,93900,416577
2016-08-04,93800,92300,93800,92300,266692
2016-08-05,92800,92000,93600,92100,209258
2016-08-08,92700,91200,92700,91500,198686
2016-08-09,91900,91600,93000,92900,288342
2016-08-10,93400,92600,93400,92700,298220
2016-08-11,93600,91200,94300,91300,459030
2016-08-12,91400,89200,91500,89500,762281
2016-08-16,89600,88600,89800,88600,381711
2016-08-17,88600,88000,89300,88000,342989
2016-08-18,88000,86600,88500,86700,433201
2016-08-19,86500,84600,86700,84700,602877
2016-08-22,84500,82700,84700,82700,449238
2016-08-23,82000,80200,83900,80500,861917
2016-08-24,81100,80700,83100,82500,696481
2016-08-25,82100,81000,83000,81000,346409
2016-08-26,80500,80500,81500,81000,255043
2016-08-29,80800,79300,80900,79300,478825
2016-08-30,79500,79400,80800,80000,293565
2016-08-31,80000,79700,81300,81300,342533
2016-09-01,81300,80800,82200,82100,334011
2016-09-02,81500,80900,82000,81000,270384
2016-09-05,81200,80900,82200,81000,263587
2016-09-06,81400,80900,82100,81200,219973
2016-09-07,80600,79600,80700,80000,269047
2016-09-08,80100,80100,81800,81800,296809
2016-09-09,80900,80400,81400,80600,258472
2016-09-12,80000,79300,80400,79900,175099
2016-09-13,80000,79900,80600,80500,167806
2016-09-19,80100,79900,80600,80500,153998
2016-09-20,80700,80600,83500,82200,493052
2016-09-21,82000,81200,82500,82300,196029
2016-09-22,83000,82400,84700,84500,371860
2016-09-23,84200,83300,84500,83600,265218
2016-09-26,83200,82300,83300,82600,176917
2016-09-27,82400,81900,84100,83600,163326
2016-09-28,83400,82400,83600,82800,166639
2016-09-29,82700,82000,82900,82700,236280
2016-09-30,83300,81700,84200,81800,380670
2016-10-04,81700,81200,82700,81200,351455
2016-10-05,82000,81800,85500,85500,728681
2016-10-06,85200,84100,86300,85300,388287
2016-10-07,85100,83300,85400,83400,242697
2016-10-10,83200,82500,83700,82600,144551
2016-10-11,82700,81500,82900,81500,257663
2016-10-12,81500,79000,81500,80200,534287
2016-10-13,80400,79300,80500,79300,203778
2016-10-14,79300,79000,79800,79300,148730
2016-10-17,79500,79500,81000,80500,160442
2016-10-18,80300,79700,80800,80800,169592
2016-10-19,81000,80400,82200,81700,246435
2016-10-20,82100,81000,82900,81000,278568
2016-10-21,81600,80400,81700,80600,192255
2016-10-24,81700,80500,81700,80700,150118
2016-10-25,80300,80300,82700,82300,305185
2016-10-26,82400,80400,82500,80900,189596
2016-10-27,80900,80800,81800,81300,123235
2016-10-28,80900,79600,81100,79600,299652
2016-10-31,79600,76400,79900,76400,498234
2016-11-01,75600,74000,76600,74600,388432
2016-11-02,74000,71300,74500,71300,640159
2016-11-03,70400,70300,72600,71400,383722
2016-11-04,71200,71200,74000,73200,280780
2016-11-07,73200,73100,74200,73700,155971
2016-11-08,74300,73800,74500,74300,143280
2016-11-09,74300,69900,74600,71300,529993
2016-11-10,75300,75200,79900,79700,1182920
2016-11-11,79800,76900,79800,77800,433329
2016-11-14,77800,75800,78200,75800,261019
2016-11-15,75600,75300,77100,76000,186400
2016-11-16,76500,76500,80500,80300,566246
2016-11-17,80600,79500,81100,81000,239572
2016-11-18,80600,80000,81800,80700,281422
2016-11-21,80400,78300,80500,79000,186638
2016-11-22,79000,79000,82000,81800,345344
2016-11-23,81800,80600,82400,81900,273571
2016-11-24,81700,80400,82000,80700,173751
2016-11-25,80700,80300,81600,81300,169643
2016-11-28,81400,79100,81400,79400,213000
2016-11-29,79600,79100,81100,79800,193718
2016-11-30,79500,77700,79900,77700,255953
2016-12-01,77300,76700,78700,76700,188500
2016-12-02,76700,75200,77200,75300,189997
2016-12-05,74700,74300,76800,74700,192995
2016-12-06,75500,74700,76200,75100,133357
2016-12-07,74800,74800,75600,75100,115644
2016-12-08,75900,75400,77200,76300,200443
2016-12-09,76300,76000,79400,79400,300441
2016-12-12,80000,78700,80600,79600,314933
2016-12-13,79600,78400,79800,79200,191517
2016-12-14,79900,78700,81000,78700,281848
2016-12-15,78700,77300,79300,78100,179990
2016-12-16,78300,77400,78400,77500,141183
2016-12-19,77700,77700,79300,78200,151456
2016-12-20,78300,76900,79100,76900,175499
2016-12-21,77400,76100,77400,76100,207737
2016-12-22,76500,74800,76900,74800,276108
2016-12-23,75500,74500,75900,75000,267841
2016-12-26,75000,75000,75800,75100,132251
2016-12-27,75500,74600,75600,74800,236974
2016-12-28,75000,74700,75900,75500,201595
2016-12-29,75700,75300,77000,77000,201605
2017-01-02,77400,76600,77600,76700,143140
2017-01-03,77200,77000,80000,80000,445180
2017-01-04,80400,80300,85100,84300,1224395
2017-01-05,85000,84000,86000,84000,611713
2017-01-06,84400,82200,84500,83700,410880
2017-01-09,84200,82500,84500,82800,236036
2017-01-10,82600,81500,83500,82000,329302
2017-01-11,82000,81600,83700,83200,270488
2017-01-12,83500,81900,83700,81900,251638
2017-01-13,81900,81600,84400,83900,480932
2017-01-16,84400,82400,84500,82600,204539
2017-01-17,82600,81400,83400,81900,229108
2017-01-18,82200,80300,82600,81100,185724
2017-01-19,80700,80500,82300,82300,246388
2017-01-20,81800,80300,82200,80400,285281
2017-01-23,80000,78400,80300,79000,338781
2017-01-24,79500,78800,79700,78800,179068
2017-01-25,78300,76100,79200,76100,557017
2017-01-26,76200,76200,77700,77100,316390
2017-01-31,77200,76900,79300,77700,260779
2017-02-01,78200,78000,78900,78400,197510
2017-02-02,79100,77600,80000,77700,285670
2017-02-03,78000,77500,78500,78000,178240
2017-02-06,78100,77000,78500,77300,169147
2017-02-07,77000,77000,79100,78300,173244
2017-02-08,78800,77800,79800,79800,269292
2017-02-09,81700,81300,85700,85400,1550608
2017-02-10,85300,84100,86300,85100,792741
2017-02-13,85400,83700,85500,84100,397630
2017-02-14,84000,83000,85300,84900,427851
2017-02-15,85100,84100,85600,84900,321230
2017-02-16,84600,82200,84800,82400,569723
2017-02-17,82400,82400,85300,84700,563691
2017-02-20,84400,83600,85300,84800,294768
2017-02-21,85700,85700,89100,88400,1573781
2017-02-22,88600,88200,90200,89500,1034489
2017-02-23,89100,87600,89500,87900,507957
2017-02-24,88500,87600,89600,88100,369669
2017-02-27,87500,85700,87900,85800,330736
2017-02-28,86500,84900,86800,85400,444304
2017-03-02,86000,84500,86100,85300,354383
2017-03-03,85000,84400,86500,85800,396672
2017-03-06,85000,83600,85700,83800,382382
2017-03-07,83600,82600,84300,83700,277748
2017-03-08,84200,82700,84300,83000,286714
2017-03-09,83500,82800,84900,82800,350630
2017-03-10,83500,81600,85800,85300,501305
2017-03-13,85400,84000,85500,84800,341028
2017-03-14,84600,82600,84800,83500,625453
2017-03-15,83600,82000,83800,82200,317640
2017-03-16,82900,81500,83800,83800,469582
2017-03-17,83800,83200,84100,84000,221183
2017-03-20,84700,82500,85200,84900,506090
2017-03-21,85000,84300,86200,86100,515560
2017-03-22,85500,84700,86700,86600,476268
2017-03-23,86700,85400,86700,85900,310710
2017-03-24,86200,83100,86200,84100,537901
2017-03-27,83400,82800,84200,82900,319059
2017-03-28,83300,82400,84000,83200,346230
2017-03-29,84000,82900,84100,83800,245176
2017-03-30,84100,82700,84100,82800,230451
2017-03-31,83500,82700,83700,83100,179689
2017-04-03,83500,83400,87000,87000,862856
2017-04-04,87500,85700,87600,85700,1954434
2017-04-05,86800,85600,88700,85900,1526823
2017-04-06,84500,83300,85000,84500,3843443
2017-04-07,85300,84900,87100,86600,1424420
2017-04-10,87100,84200,87100,84900,819880
2017-04-11,84700,84100,86200,85700,750110
2017-04-12,85700,85100,86200,85900,465429
2017-04-13,85700,85600,88500,88000,1362238
2017-04-14,87800,87500,90200,88800,1146797
2017-04-17,90000,88400,90300,89100,747833
2017-04-18,89100,88000,89800,88200,539494
2017-04-19,87000,86500,88600,87200,686885
2017-04-20,88900,88200,91100,90800,1559946
2017-04-21,91700,89600,91900,90000,860895
2017-04-24,90600,89300,91500,90200,609794
2017-04-25,90700,89600,90800,90800,512570
2017-04-26,91800,91400,94100,92600,1219425
2017-04-27,93000,91200,93000,91400,487452
2017-04-28,91700,89300,92300,90400,597202
2017-05-02,91500,91000,92800,92600,547726
2017-05-04,93800,93200,94900,94000,641966
2017-05-08,94200,93400,95000,95000,606290
2017-05-10,95800,93600,95800,94000,591255
2017-05-11,95800,94800,96000,95200,742959
2017-05-12,95700,94500,95800,95800,456417
2017-05-15,95800,93500,96300,93800,637232
2017-05-16,94500,94100,95400,95200,523113
2017-05-17,95500,94200,95600,95200,367716
2017-05-18,94000,93800,95500,95200,494101
2017-05-19,95500,95500,98400,98000,864141
2017-05-22,99000,97700,99500,99500,586072
2017-05-23,99600,98500,99800,99000,441606
2017-05-24,98900,98200,99500,99500,365620
2017-05-25,99900,98600,99900,98600,373447
2017-05-26,99200,99100,101000,99700,495326
2017-05-29,100200,99100,100200,99200,382156
2017-05-30,99500,98000,99700,98100,452940
2017-05-31,98200,98200,99400,98800,543164
2017-06-01,99000,98200,99400,98800,268742
2017-06-02,99200,99200,100900,100800,602328
2017-06-05,101500,101200,104600,104500,840185
2017-06-07,105000,104200,108300,108000,1018606
2017-06-08,108800,106700,110100,108500,993097
2017-06-09,108500,107900,110000,109800,589751
2017-06-12,107000,103400,107800,105000,1280193
2017-06-13,106200,105500,107500,106900,655263
2017-06-14,108100,105000,108400,106400,675374
2017-06-15,106700,104800,106900,105500,418961
2017-06-16,105300,102100,105400,102900,945380
2017-06-19,102400,102400,104500,103800,395315
2017-06-20,104900,101100,105000,101500,557636
2017-06-21,100200,98000,100300,98800,953598
2017-06-22,99800,97100,99900,98000,552636
2017-06-23,97800,97500,101500,101500,540430
2017-06-26,101700,99700,102100,100200,388658
2017-06-27,100700,100400,104400,103800,729641
2017-06-28,102200,100500,103000,100800,418589
2017-06-29,102400,100800,102700,101500,254580
2017-06-30,100300,100300,103300,101500,322137
2017-07-03,102400,99100,102700,99400,466365
2017-07-04,99900,98000,100500,98300,436397
2017-07-05,98500,98500,102600,102500,596647
2017-07-06,103300,103200,105900,104100,707536
2017-07-07,103500,100200,103700,101600,996796
2017-07-10,102500,101000,103500,102000,356174
2017-07-11,102500,99700,102500,100500,352591
2017-07-12,98500,97600,99900,98500,621240
2017-07-13,99200,98500,100500,99900,318819
2017-07-14,100500,99000,101500,99000,197097
2017-07-17,99200,99200,101000,100500,211816
2017-07-18,101500,101000,104500,103500,701273
2017-07-19,105000,103500,106000,105000,444737
2017-07-20,106000,105000,106500,105000,347492
2017-07-21,105500,105000,108000,108000,595184
2017-07-24,108500,107000,110500,109000,628757
2017-07-25,109500,107000,110000,107500,324849
2017-07-26,108000,104000,108500,105500,467047
2017-07-27,107500,106000,109500,109500,755654
2017-07-28,112500,109500,114000,111000,1687002
2017-07-31,113500,112500,121000,120000,3120156
2017-08-01,121500,117000,124500,118000,2508504
2017-08-02,113500,110500,116500,114500,2152274
2017-08-03,116500,112500,117000,114500,1007302
2017-08-04,113500,110000,115500,110500,941027
2017-08-07,111000,108000,112500,110500,678083
2017-08-08,110500,110500,113500,111000,478659
2017-08-09,111000,107500,111500,108500,623624
2017-08-10,110000,107000,111500,108500,790214
2017-08-11,107500,106500,110500,110000,783638
2017-08-14,112500,111000,114000,113000,705373
2017-08-16,114500,113500,115000,114500,545437
2017-08-17,115500,113500,116000,114500,359227
2017-08-18,113000,112500,115000,113500,353415
2017-08-21,114000,113000,115000,114000,257439
2017-08-22,114500,113000,116500,115500,434151
2017-08-23,116500,114500,116500,115000,284841
2017-08-24,115500,115500,118500,116500,494534
2017-08-25,117500,116500,118500,117500,411686
2017-08-28,118000,116500,118500,118000,298415
2017-08-29,117000,116500,120000,119000,679797
2017-08-30,122500,122000,125000,122000,1279951
2017-08-31,123000,122000,124500,123000,615126
2017-09-01,123000,120000,123000,122000,509704
2017-09-04,117500,117500,122000,119500,727539
2017-09-05,121500,120500,126000,125500,1049572
2017-09-06,126000,125000,129000,128000,1081421
2017-09-07,128000,126500,129000,127000,635882
2017-09-08,128000,127500,130000,129500,654931
2017-09-11,130000,129500,132000,130500,664143
2017-09-12,130500,128500,131000,130500,640335
2017-09-13,130000,127000,130000,127500,972020
2017-09-14,129000,128500,133000,132000,2492580
2017-09-15,132500,131000,136000,135500,1146819
2017-09-18,136500,135000,137500,135500,718173
2017-09-19,135000,132000,137000,137000,646410
2017-09-20,138000,138000,144000,142500,1321516
2017-09-21,144000,139500,144500,142000,815469
2017-09-22,140000,137000,142500,138500,917817
2017-09-25,136000,134000,140500,138500,693111
2017-09-26,138500,138500,141500,141000,548612
2017-09-27,141500,139500,142000,140500,457782
2017-09-28,140500,139000,141000,139500,320185
2017-09-29,140500,139500,145000,144000,750550
2017-10-10,147000,145500,149500,149000,837504
2017-10-11,149500,148000,151500,150500,523485
2017-10-12,151500,151000,159500,159500,1304122
2017-10-13,160000,151500,168000,152500,2543079
2017-10-16,150500,146000,157000,156000,1723984
2017-10-17,157000,153000,159000,157500,719696
2017-10-18,156500,147500,156500,148500,1640427
2017-10-19,149000,145000,151500,147000,1065448
2017-10-20,149000,148000,151500,150000,667108
2017-10-23,149000,147500,151500,151000,565904
2017-10-24,151000,150000,153000,150000,467080
2017-10-25,151500,145000,152000,146000,768872
2017-10-26,145500,139000,145500,140000,1893626
2017-10-27,139500,136500,143500,143500,1032642
2017-10-30,144000,140500,146500,142000,652066
2017-10-31,143000,142500,146000,144000,465396
2017-11-01,145000,143000,151500,151000,1022580
2017-11-02,152500,149000,153000,150000,506579
2017-11-03,151000,146500,153000,152500,627354
2017-11-06,153500,151500,154000,153000,497572
2017-11-07,153500,152000,155000,154000,482499
2017-11-08,154500,154000,158000,157500,821591
2017-11-09,159500,149500,162500,152500,1633218
2017-11-10,151000,150000,156000,152500,737490
2017-11-13,153000,152000,155500,154000,604366
2017-11-14,154000,152500,156000,155000,516918
2017-11-15,155500,153500,156000,154000,491354
2017-11-16,154000,152000,155500,154500,420594
2017-11-17,155500,154500,159500,157500,718319
2017-11-20,158500,158000,161000,160000,714306
2017-11-21,161500,160000,166000,161000,1244207
2017-11-22,161000,153000,161500,154500,4520630
2017-11-23,155000,149500,156000,149500,1224919
2017-11-24,150000,146500,153500,148000,1274472
2017-11-27,147500,147000,151000,147500,771973
2017-11-28,147500,145000,148000,145500,651234
2017-11-29,146000,142000,146500,145000,1022981
2017-11-30,145000,135000,145500,136500,1808464
2017-12-01,136500,136500,141000,140000,867012
2017-12-04,140500,138500,143000,139500,481190
2017-12-05,139000,134000,141000,140500,779716
2017-12-06,139500,138000,143000,138000,470275
2017-12-07,138000,133000,139000,135500,813930
2017-12-08,137000,137000,140500,138500,565316
2017-12-11,140500,138000,140500,140000,284302
2017-12-12,139500,138000,143500,141000,445846
2017-12-13,141000,138500,142000,141000,283499
2017-12-14,142000,142000,145000,144000,639895
2017-12-15,144500,142000,145000,142500,345053
2017-12-18,138000,133500,139500,134500,1462446
2017-12-19,133500,131500,136500,135500,681961
2017-12-20,135000,133500,137500,133500,533044
2017-12-21,134000,129000,134000,129000,717635
2017-12-22,128000,126500,130500,129500,586870
2017-12-26,130500,125000,130500,126000,737536
2017-12-27,130000,129500,140000,139500,1561744
2017-12-28,139500,134500,141500,137000,948214
